Linux 4.18.0-348.23.1.el8_5.aarch64 (cna0146.deucalion.macc.fccn.pt) 	16/03/26 	_aarch64_	(48 CPU)

11:40:31      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
11:41:06    30910    123309   11.40    1.20    0.00    0.00   12.60     3  python
11:41:06    30910    123311   11.80    1.00    0.00    0.20   12.80    14  python
11:41:06    30910    123313   12.20    0.60    0.00    0.00   12.80     0  python
11:41:06    30910    123315   12.20    0.80    0.00    0.00   13.00     2  python
11:41:06    30910    123317   12.60    0.40    0.00    0.00   13.00    25  python
11:41:06    30910    123319   12.60    0.20    0.00    0.80   12.80     9  python
11:41:06    30910    123321   12.20    0.60    0.00    0.20   12.80    23  python
11:41:06    30910    123323   12.20    0.80    0.00    0.20   13.00    19  python
11:41:06    30910    123325   12.20    0.60    0.00    0.40   12.80    33  python
11:41:06    30910    123327   12.20    0.40    0.00    0.60   12.60    17  python
11:41:06    30910    123329   13.00    0.20    0.00    0.40   13.20    30  python
11:41:06    30910    123331   11.40    1.40    0.00    0.20   12.80    43  python

11:41:01      UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:41:06        0      1424      7.80      0.00  728064   31872   0.10  node_exporter
11:41:06        0      3138      0.40      0.00   18688    4800   0.01  crond
11:41:06    30910    122907   3260.20      0.00 22874304 1315200   4.00  java
11:41:06    30910    123228    620.60      0.00   58112   54080   0.16  python
11:41:06    30910    123236    256.00      0.00   66496   58688   0.18  python
11:41:06    30910    123237    255.80      0.00   66496   58688   0.18  python
11:41:06    30910    123240    255.80      0.00   66496   58688   0.18  python
11:41:06    30910    123242    255.80      0.00   66496   58688   0.18  python
11:41:06    30910    123244    256.00      0.00   66496   58688   0.18  python
11:41:06    30910    123246    256.00      0.00   66496   58752   0.18  python
11:41:06    30910    123248    256.00      0.00   66496   58688   0.18  python
11:41:06    30910    123250    256.20      0.00   66496   58752   0.18  python
11:41:06    30910    123252    255.80      0.00   66496   58688   0.18  python
11:41:06    30910    123254    255.80      0.00   66496   58688   0.18  python
11:41:06    30910    123256    256.00      0.00   66496   58688   0.18  python
11:41:06    30910    123258    255.80      0.00   66496   58688   0.18  python
11:41:06    30910    123260    255.80      0.00   66496   58688   0.18  python
11:41:06    30910    123263    255.80      0.00   66496   58688   0.18  python
11:41:06    30910    123265    256.00      0.00   66496   58688   0.18  python
11:41:06    30910    123267    255.80      0.00   66496   58688   0.18  python
11:41:06    30910    123269    256.00      0.00   66496   58688   0.18  python
11:41:06    30910    123271    256.00      0.00   66496   58688   0.18  python
11:41:06    30910    123273    255.80      0.00   66496   58688   0.18  python
11:41:06    30910    123275    255.80      0.00   66496   58688   0.18  python
11:41:06    30910    123277    256.00      0.00   66496   58688   0.18  python
11:41:06    30910    123279    255.80      0.00   66496   58688   0.18  python
11:41:06    30910    123281    255.80      0.00   66496   58688   0.18  python
11:41:06    30910    123283    255.80      0.00   66496   58688   0.18  python
11:41:06    30910    123285    256.00      0.00   66496   58688   0.18  python
11:41:06    30910    123287    255.80      0.00   66496   58688   0.18  python
11:41:06    30910    123289    256.00      0.00   66496   58688   0.18  python
11:41:06    30910    123291    256.00      0.00   66496   58688   0.18  python
11:41:06    30910    123293    255.80      0.00   66496   58688   0.18  python
11:41:06    30910    123295    255.80      0.00   66496   58688   0.18  python
11:41:06    30910    123297    256.00      0.00   66496   58688   0.18  python
11:41:06    30910    123299    255.80      0.00   66496   58688   0.18  python
11:41:06    30910    123301    255.80      0.00   66496   58688   0.18  python
11:41:06    30910    123303    255.80      0.00   66496   58688   0.18  python
11:41:06    30910    123305    256.00      0.00   66496   58688   0.18  python
11:41:06    30910    123307    255.80      0.00   66496   58688   0.18  python
11:41:06    30910    123309    256.00      0.00   66496   58688   0.18  python
11:41:06    30910    123311    256.00      0.00   66496   58688   0.18  python
11:41:06    30910    123313    255.80      0.00   66496   58688   0.18  python
11:41:06    30910    123315    255.80      0.00   66496   58688   0.18  python
11:41:06    30910    123317    256.00      0.00   66496   58688   0.18  python
11:41:06    30910    123319    255.80      0.00   66496   58688   0.18  python
11:41:06    30910    123321    255.80      0.00   66496   58688   0.18  python
11:41:06    30910    123323    255.80      0.00   66496   58688   0.18  python
11:41:06    30910    123325    256.00      0.00   66496   58688   0.18  python
11:41:06    30910    123327    256.00      0.00   66496   58752   0.18  python
11:41:06    30910    123329    256.00      0.00   66496   58688   0.18  python
11:41:06    30910    123331    256.00      0.00   66496   58688   0.18  python

11:41:06      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
11:41:11        0        11    0.00    0.20    0.00    0.00    0.20    18  rcu_sched
11:41:11        0      1441    0.20    0.00    0.00    0.00    0.20    12  cgroups_exporte
11:41:11        0      1450    0.20    0.00    0.00    0.00    0.20    11  NetworkManager
11:41:11        0      2295    0.00    0.20    0.00    0.00    0.20    13  kworker/13:2-events
11:41:11        0      2654    0.00    0.20    0.00    0.20    0.20    11  kiblnd_sd_00_02
11:41:11        0      2657    0.00    0.20    0.00    0.00    0.20    13  kiblnd_sd_01_01
11:41:11        0      2658    0.00    0.20    0.00    0.00    0.20    21  kiblnd_sd_01_02
11:41:11      901     70391    0.20    0.00    0.00    0.00    0.20    15  icinga2
11:41:11        0    120527    0.20    0.00    0.00    0.00    0.20     5  kworker/u97:3-rpciod
11:41:11    30910    121285    0.60    1.40    0.00    0.00    2.00    15  pidstat
11:41:11    30910    121579    0.80    1.00    0.00    0.00    1.80     3  pidstat
11:41:11    30910    122103    0.40    1.40    0.00    0.00    1.80    15  pidstat
11:41:11    30910    122905    0.20    1.80    0.00    0.00    2.00     4  pidstat
11:41:11    30910    122906    0.40    0.60    0.00    0.00    1.00    32  python
11:41:11    30910    122907 1994.40  125.60    0.00    0.00 2120.00     1  java

11:41:06      UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:41:11    30910    122906      1.00      0.00  250816   74112   0.23  python
11:41:11    30910    122907   1457.20      0.00 22935744 1509056   4.59  java
