Linux 4.18.0-348.23.1.el8_5.aarch64 (cna0146.deucalion.macc.fccn.pt) 	16/03/26 	_aarch64_	(48 CPU)

11:37:29      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
11:39:39        0      1441    0.20    0.00    0.00    0.00    0.20    12  cgroups_exporte
11:39:39        0      1450    0.20    0.20    0.00    0.00    0.40     1  NetworkManager
11:39:39        0     55152    0.00    0.20    0.00    0.00    0.20     7  kworker/7:0-events
11:39:39    30910    121285    0.00    1.60    0.00    0.00    1.60    15  pidstat
11:39:39    30910    121579    0.80    0.80    0.00    0.00    1.60     3  pidstat
11:39:39    30910    122103    0.20    1.40    0.00    0.00    1.60     3  pidstat

11:39:34      UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:39:39        0      1441      2.00      0.00 2424448    9536   0.03  cgroups_exporte

11:39:39      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
11:39:44        0      1642    0.20    0.00    0.00    0.00    0.20    26  sssd_nss
11:39:44      201      1723    0.00    0.20    0.00    0.00    0.20    29  telegraf
11:39:44        0    114592    0.00    0.20    0.00    0.00    0.20    18  kworker/u96:1-ipoib_wq
11:39:44        0    116617    0.20    0.20    0.00    0.00    0.40    35  slurmstepd
11:39:44    30910    121285    0.20    1.20    0.00    0.00    1.40    15  pidstat
11:39:44    30910    121579    0.20    1.40    0.00    0.00    1.60     3  pidstat
11:39:44    30910    122103    0.00    1.60    0.00    0.00    1.60     3  pidstat

11:39:39      UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command

11:39:44      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
11:39:49        0        11    0.00    0.20    0.00    0.00    0.20    10  rcu_sched
11:39:49        0      1424    6.80    0.00    0.00    0.00    6.80    34  node_exporter
11:39:49        0      1450    0.20    0.00    0.00    0.00    0.20     0  NetworkManager
11:39:49      901     70391    0.00    0.20    0.00    0.00    0.20    12  icinga2
11:39:49    30910    121285    0.40    1.20    0.00    0.00    1.60    15  pidstat
11:39:49    30910    121579    0.20    1.40    0.00    0.00    1.60     3  pidstat
11:39:49    30910    122103    1.00    0.60    0.00    0.00    1.60     3  pidstat

11:39:44      UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:39:49        0      1424      8.00      0.00  728064   30720   0.09  node_exporter

11:39:49      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
11:39:54        0      1441    0.20    0.00    0.00    0.00    0.20    12  cgroups_exporte
11:39:54        0      1450    0.20    0.00    0.00    0.00    0.20    25  NetworkManager
11:39:54      201      1723    0.20    0.00    0.00    0.00    0.20    29  telegraf
11:39:54        0      2675    0.00    0.20    0.00    0.00    0.20     4  ptlrpcd_00_04
11:39:54        0      2677    0.00    0.20    0.00    0.00    0.20     1  ptlrpcd_00_06
11:39:54    30910    121285    0.40    1.20    0.00    0.00    1.60    15  pidstat
11:39:54    30910    121579    0.40    1.20    0.00    0.00    1.60     3  pidstat
11:39:54    30910    122103    0.80    0.80    0.00    0.00    1.60     3  pidstat

11:39:49      UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:39:54        0      1441      2.00      0.00 2424448    9536   0.03  cgroups_exporte

11:39:54      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
11:39:59        0      1450    0.00    0.20    0.00    0.00    0.20    25  NetworkManager
11:39:59      901      1742    0.00    0.20    0.00    0.00    0.20     0  icinga2
11:39:59    30910    121285    0.40    1.20    0.00    0.00    1.60    15  pidstat
11:39:59    30910    121579    0.20    1.40    0.00    0.00    1.60     3  pidstat
11:39:59    30910    122103    0.40    1.00    0.00    0.00    1.40     3  pidstat

11:39:54      UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command

11:39:59      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
11:40:04        0        11    0.00    0.20    0.00    0.00    0.20    10  rcu_sched
11:40:04        0        31    0.00    0.20    0.00    0.00    0.20     3  ksoftirqd/3
11:40:04        0      1424    4.20    2.80    0.00    0.00    7.00    34  node_exporter
11:40:04        0      1450    0.00    0.20    0.00    0.00    0.20    25  NetworkManager
11:40:04      901     70391    0.20    0.00    0.00    0.00    0.20    12  icinga2
11:40:04        0    114651    0.00    0.20    0.00    0.00    0.20    34  kworker/34:2-mm_percpu_wq
11:40:04    30910    121285    0.00    1.60    0.00    0.00    1.60    15  pidstat
11:40:04    30910    121579    0.20    1.00    0.00    0.00    1.20     3  pidstat
11:40:04    30910    122103    0.20    1.40    0.00    0.00    1.60     3  pidstat

11:39:59      UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:40:04        0      1424     11.00      0.00  728064   29184   0.09  node_exporter
11:40:04        0      3138      2.00      0.00   18688    4800   0.01  crond
11:40:04        0    122891     21.80      0.00   32896    5952   0.02  crond
11:40:04        0    122893     23.00      0.00    7872    1664   0.01  sh
11:40:04        0    122895     24.40      0.00    7872    1664   0.01  wwgetfiles
11:40:04        0    122904     14.60      0.00    6272    1024   0.00  sleep

11:40:04      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
11:40:09        0       797    0.00    0.20    0.00    0.00    0.20    43  jbd2/nvme0n1p4-
11:40:09        0      1441    0.00    0.20    0.00    0.00    0.20    12  cgroups_exporte
11:40:09      201      1723    0.20    0.00    0.00    0.00    0.20    29  telegraf
11:40:09    30910    121285    0.60    1.00    0.00    0.00    1.60    15  pidstat
11:40:09    30910    121579    0.40    1.20    0.00    0.00    1.60     3  pidstat
11:40:09    30910    122103    0.40    1.20    0.00    0.00    1.60     3  pidstat

11:40:04      UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command

11:40:09      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
11:40:14        0        11    0.00    0.20    0.00    0.00    0.20    10  rcu_sched
11:40:14        0      1450    0.20    0.20    0.00    0.00    0.40    25  NetworkManager
11:40:14      201      1723    0.00    0.20    0.00    0.00    0.20    29  telegraf
11:40:14        0     87185    0.20    0.00    0.00    0.00    0.20     3  kworker/3:1-mm_percpu_wq
11:40:14        0    114592    0.00    0.20    0.00    0.00    0.20    10  kworker/u96:1-ipoib_wq
11:40:14    30910    121285    0.20    1.40    0.00    0.00    1.60    15  pidstat
11:40:14    30910    121579    0.40    1.20    0.00    0.00    1.60     3  pidstat
11:40:14    30910    122103    0.20    1.40    0.00    0.00    1.60     3  pidstat

11:40:09      UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:40:14      201      1723      1.00      0.00 5657152  115008   0.35  telegraf

11:40:14      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
11:40:19        0      1424    4.80    1.60    0.00    0.00    6.40    34  node_exporter
11:40:19        0      2663    0.00    0.20    0.00    0.00    0.20    27  kiblnd_sd_02_03
11:40:19        0    116624    0.00    0.20    0.00    0.00    0.20    31  slurmstepd
11:40:19    30910    121285    0.40    1.20    0.00    0.00    1.60    15  pidstat
11:40:19    30910    121579    0.60    1.00    0.00    0.00    1.60     3  pidstat
11:40:19    30910    122103    0.40    1.20    0.00    0.00    1.60     3  pidstat

11:40:14      UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:40:19        0      1424      6.40      0.00  728064   29184   0.09  node_exporter

11:40:19      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
11:40:24        0      1441    0.20    0.20    0.00    0.00    0.40    12  cgroups_exporte
11:40:24        0      1450    0.00    0.20    0.00    0.00    0.20     0  NetworkManager
11:40:24        0      1643    0.00    0.20    0.00    0.00    0.20    18  sssd_pam
11:40:24    30910    121285    0.40    1.20    0.00    0.00    1.60    15  pidstat
11:40:24    30910    121579    0.80    0.80    0.00    0.00    1.60     3  pidstat
11:40:24    30910    122103    0.60    1.00    0.00    0.00    1.60     3  pidstat

11:40:19      UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:40:24        0      1441      2.00      0.00 2424448    9536   0.03  cgroups_exporte

11:40:24      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
11:40:29        0        11    0.00    0.20    0.00    0.00    0.20    10  rcu_sched
11:40:29        0      1450    0.20    0.20    0.00    0.00    0.40     0  NetworkManager
11:40:29      201      1723    0.20    0.00    0.00    0.00    0.20    29  telegraf
11:40:29    30910    121285    0.60    1.00    0.00    0.00    1.60    15  pidstat
11:40:29    30910    121579    0.80    0.80    0.00    0.00    1.60     3  pidstat
11:40:29    30910    122103    0.20    1.40    0.00    0.00    1.60     3  pidstat

11:40:24      UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command

11:40:29      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
11:40:34        0      1424    4.40    1.80    0.00    0.00    6.20    35  node_exporter
11:40:34        0      2653    0.00    0.20    0.00    0.00    0.20     2  kiblnd_sd_00_01
11:40:34        0      2654    0.00    0.20    0.00    0.00    0.20     0  kiblnd_sd_00_02
11:40:34        0      2655    0.00    0.20    0.00    0.00    0.20     2  kiblnd_sd_00_03
11:40:34        0      2656    0.00    3.40    0.00    0.00    3.40    12  kiblnd_sd_01_00
11:40:34        0      2657    0.00    3.20    0.00    0.00    3.20    21  kiblnd_sd_01_01
11:40:34        0      2658    0.00    3.40    0.00    0.00    3.40    22  kiblnd_sd_01_02
11:40:34        0      2659    0.00    3.00    0.00    0.00    3.00    23  kiblnd_sd_01_03
11:40:34        0      2660    0.00    0.20    0.00    0.00    0.20    26  kiblnd_sd_02_00
11:40:34        0      2661    0.00    0.20    0.00    0.00    0.20    25  kiblnd_sd_02_01
11:40:34        0      2662    0.00    0.20    0.00    0.00    0.20    24  kiblnd_sd_02_02
11:40:34        0      2673    0.00    0.20    0.00    0.00    0.20    10  ptlrpcd_00_02
11:40:34        0      2678    0.00    0.20    0.00    0.00    0.20     5  ptlrpcd_00_07
11:40:34        0      2679    0.00    0.20    0.00    0.00    0.20     5  ptlrpcd_00_08
11:40:34        0      2680    0.00    0.20    0.00    0.00    0.20     4  ptlrpcd_00_09
11:40:34        0      2681    0.00    0.20    0.00    0.00    0.20     5  ptlrpcd_00_10
11:40:34        0      2682    0.00    0.20    0.00    0.00    0.20     1  ptlrpcd_00_11
11:40:34        0      2684    0.00    0.20    0.00    0.00    0.20    14  ptlrpcd_01_01
11:40:34        0      2686    0.00    0.20    0.00    0.00    0.20    21  ptlrpcd_01_03
11:40:34        0      2688    0.00    0.20    0.00    0.00    0.20    17  ptlrpcd_01_05
11:40:34        0      2691    0.00    0.20    0.00    0.00    0.20    17  ptlrpcd_01_08
11:40:34        0      2692    0.00    0.20    0.00    0.00    0.20    15  ptlrpcd_01_09
11:40:34        0      2693    0.00    0.20    0.00    0.00    0.20    23  ptlrpcd_01_10
11:40:34        0      2695    0.00    0.20    0.00    0.00    0.20    34  ptlrpcd_02_00
11:40:34        0      2697    0.00    0.20    0.00    0.00    0.20    26  ptlrpcd_02_02
11:40:34        0      2698    0.00    0.20    0.00    0.00    0.20    32  ptlrpcd_02_03
11:40:34        0      2699    0.00    0.20    0.00    0.00    0.20    31  ptlrpcd_02_04
11:40:34        0      2701    0.00    0.20    0.00    0.00    0.20    35  ptlrpcd_02_06
11:40:34        0      2702    0.00    0.20    0.00    0.00    0.20    28  ptlrpcd_02_07
11:40:34        0      2703    0.00    0.20    0.00    0.00    0.20    32  ptlrpcd_02_08
11:40:34        0      2704    0.00    0.20    0.00    0.00    0.20    29  ptlrpcd_02_09
11:40:34        0      2706    0.00    0.20    0.00    0.00    0.20    34  ptlrpcd_02_11
11:40:34        0      2707    0.00    0.40    0.00    0.00    0.40    39  ptlrpcd_03_00
11:40:34        0      2708    0.00    0.40    0.00    0.00    0.40    42  ptlrpcd_03_01
11:40:34        0      2709    0.00    0.20    0.00    0.00    0.20    43  ptlrpcd_03_02
11:40:34        0      2710    0.00    0.40    0.00    0.00    0.40    40  ptlrpcd_03_03
11:40:34        0      2711    0.00    0.40    0.00    0.00    0.40    42  ptlrpcd_03_04
11:40:34        0      2712    0.00    0.20    0.00    0.00    0.20    46  ptlrpcd_03_05
11:40:34        0      2713    0.00    0.20    0.00    0.00    0.20    43  ptlrpcd_03_06
11:40:34        0      2714    0.00    0.40    0.00    0.00    0.40    47  ptlrpcd_03_07
11:40:34        0      2715    0.00    0.20    0.00    0.00    0.20    43  ptlrpcd_03_08
11:40:34        0      2716    0.00    0.20    0.00    0.00    0.20    42  ptlrpcd_03_09
11:40:34        0      2717    0.00    0.20    0.00    0.00    0.20    41  ptlrpcd_03_10
11:40:34        0      2718    0.00    0.40    0.00    0.00    0.40    46  ptlrpcd_03_11
11:40:34        0      2739    0.00    0.20    0.00    0.00    0.20    17  ldlm_bl_01
11:40:34        0      2740    0.00    0.20    0.00    0.00    0.20     2  ldlm_bl_02
11:40:34        0      4018    0.00    0.20    0.00    0.00    0.20    41  ldlm_bl_03
11:40:34        0     10845    0.00    0.20    0.00    0.00    0.20    45  ldlm_bl_04
11:40:34        0     10846    0.00    0.20    0.00    0.00    0.20     2  ldlm_bl_05
11:40:34        0     10847    0.00    0.20    0.00    0.00    0.20    13  ldlm_bl_06
11:40:34        0     10848    0.00    0.20    0.00    0.00    0.20     4  ldlm_bl_07
11:40:34        0     10849    0.00    0.20    0.00    0.00    0.20    42  ldlm_bl_08
11:40:34        0     10850    0.00    0.20    0.00    0.00    0.20    41  ldlm_bl_09
11:40:34        0     10851    0.00    0.20    0.00    0.00    0.20    46  ldlm_bl_10
11:40:34        0     12870    0.00    0.20    0.00    0.00    0.20    37  ldlm_bl_11
11:40:34        0     12871    0.00    0.20    0.00    0.00    0.20    46  ldlm_bl_12
11:40:34        0     12872    0.00    0.20    0.00    0.00    0.20    41  ldlm_bl_13
11:40:34        0     12873    0.00    0.20    0.00    0.00    0.20    25  ldlm_bl_14
11:40:34        0     12874    0.00    0.20    0.00    0.00    0.20    47  ldlm_bl_15
11:40:34        0     12877    0.00    0.20    0.00    0.00    0.20    38  ldlm_bl_18
11:40:34        0     12878    0.00    0.20    0.00    0.00    0.20    23  ldlm_bl_19
11:40:34        0     12879    0.00    0.20    0.00    0.00    0.20    35  ldlm_bl_20
11:40:34        0     12880    0.00    0.20    0.00    0.00    0.20    27  ldlm_bl_21
11:40:34        0     12883    0.00    0.20    0.00    0.00    0.20    15  ldlm_bl_24
11:40:34        0     12884    0.00    0.20    0.00    0.00    0.20    31  ldlm_bl_25
11:40:34        0     12885    0.00    0.20    0.00    0.00    0.20    33  ldlm_bl_26
11:40:34        0     12886    0.00    0.20    0.00    0.00    0.20    46  ldlm_bl_27
11:40:34    30910    121285    0.20    1.40    0.00    0.00    1.60    15  pidstat
11:40:34    30910    121579    0.60    1.00    0.00    0.00    1.60     3  pidstat
11:40:34    30910    122103    0.60    1.00    0.00    0.00    1.60     3  pidstat
11:40:34    30910    122905    0.20    1.60    0.00    0.00    1.80     4  pidstat
11:40:34    30910    122906    9.20    5.80    0.00    0.00   15.00     8  python
11:40:34    30910    122907   11.00   11.20    0.00    0.00   22.20     1  java

11:40:29      UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:40:34        0      1424      7.60      0.00  728064   29632   0.09  node_exporter
11:40:34    30910    116635      6.00      0.00   18560    6336   0.02  bash
11:40:34    30910    122905     61.00      0.00   23424   13568   0.04  pidstat
11:40:34    30910    122906    153.40      0.00   57856   37824   0.11  python
11:40:34    30910    122907    275.40      0.00 4017024   43712   0.13  java

11:40:34      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
11:40:39        0        11    0.00    0.20    0.00    0.00    0.20    18  rcu_sched
11:40:39        0      1450    0.00    0.20    0.00    0.00    0.20     0  NetworkManager
11:40:39        0      2652    0.00    0.20    0.00    0.00    0.20     0  kiblnd_sd_00_00
11:40:39        0      2656    0.00    0.40    0.00    0.00    0.40    22  kiblnd_sd_01_00
11:40:39        0      2657    0.00    0.60    0.00    0.00    0.60    21  kiblnd_sd_01_01
11:40:39        0      2658    0.00    0.40    0.00    0.00    0.40    22  kiblnd_sd_01_02
11:40:39        0      2659    0.00    0.60    0.00    0.00    0.60    23  kiblnd_sd_01_03
11:40:39        0      2660    0.00    0.20    0.00    0.00    0.20    26  kiblnd_sd_02_00
11:40:39        0      2662    0.00    0.20    0.00    0.00    0.20    31  kiblnd_sd_02_02
11:40:39        0      2663    0.00    0.20    0.00    0.00    0.20    27  kiblnd_sd_02_03
11:40:39        0      2696    0.00    0.20    0.00    0.00    0.20    28  ptlrpcd_02_01
11:40:39        0      2700    0.00    0.20    0.00    0.00    0.20    28  ptlrpcd_02_05
11:40:39        0      2705    0.00    0.20    0.00    0.00    0.20    32  ptlrpcd_02_10
11:40:39        0      2709    0.00    0.20    0.00    0.00    0.20    43  ptlrpcd_03_02
11:40:39        0      2712    0.00    0.20    0.00    0.00    0.20    46  ptlrpcd_03_05
11:40:39        0     12876    0.00    0.20    0.00    0.00    0.20     2  ldlm_bl_17
11:40:39        0     12881    0.00    0.20    0.00    0.00    0.20    27  ldlm_bl_22
11:40:39        0     12882    0.00    0.20    0.00    0.00    0.20    27  ldlm_bl_23
11:40:39        0     12883    0.00    0.20    0.00    0.00    0.20    15  ldlm_bl_24
11:40:39        0     12887    0.00    0.20    0.00    0.00    0.20    43  ldlm_bl_28
11:40:39        0     55152    0.00    0.20    0.00    0.00    0.20     7  kworker/7:0-mm_percpu_wq
11:40:39      901     70391    0.20    0.00    0.00    0.00    0.20    20  icinga2
11:40:39        0    114592    0.00    0.20    0.00    0.00    0.20    27  kworker/u96:1-ipoib_wq
11:40:39    30910    121285    0.20    1.60    0.00    0.00    1.80    15  pidstat
11:40:39    30910    121579    0.60    1.20    0.00    0.00    1.80     3  pidstat
11:40:39    30910    122103    0.20    1.40    0.00    0.00    1.60    13  pidstat
11:40:39    30910    122905    0.40    1.20    0.00    0.00    1.60     4  pidstat
11:40:39    30910    122906    1.00    0.40    0.00    0.00    1.40     8  python
11:40:39    30910    122907  298.60   14.80    0.00    0.00  313.40     1  java

11:40:34      UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:40:39    30910    122905     20.80      0.00   23424   22016   0.07  pidstat
11:40:39    30910    122906     42.60      0.00  132736   38400   0.12  python
11:40:39    30910    122907    919.80      0.00 6282688  242752   0.74  java

11:40:39      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
11:40:44        0      1450    0.00    0.20    0.00    0.00    0.20     1  NetworkManager
11:40:44      201      1723    0.20    0.00    0.00    0.00    0.20    29  telegraf
11:40:44        0      2658    0.00    0.20    0.00    0.00    0.20    13  kiblnd_sd_01_02
11:40:44        0      2661    0.00    0.20    0.00    0.00    0.20    25  kiblnd_sd_02_01
11:40:44        0      2671    0.00    0.20    0.00    0.00    0.20     2  ptlrpcd_00_00
11:40:44        0      2676    0.00    0.20    0.00    0.00    0.20    11  ptlrpcd_00_05
11:40:44        0    115120    0.20    0.00    0.00    0.00    0.20     0  kworker/0:2-mm_percpu_wq
11:40:44    30910    121285    0.20    1.40    0.00    0.00    1.60    15  pidstat
11:40:44    30910    121579    0.00    1.60    0.00    0.00    1.60     3  pidstat
11:40:44    30910    122103    0.20    1.60    0.00    0.00    1.80    13  pidstat
11:40:44    30910    122905    0.60    1.00    0.00    0.00    1.60     4  pidstat
11:40:44    30910    122906    0.00    0.20    0.00    0.00    0.20    37  python
11:40:44    30910    122907  254.60    8.00    0.00    0.00  262.60     1  java

11:40:39      UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:40:44    30910    122906      6.80      0.00  207232   39104   0.12  python
11:40:44    30910    122907    386.40      0.00 13207296  335872   1.02  java

11:40:44      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
11:40:49        0        11    0.00    0.20    0.00    0.00    0.20     0  rcu_sched
11:40:49        0      1424    5.20    1.00    0.00    0.00    6.20    35  node_exporter
11:40:49        0      1450    0.20    0.20    0.00    0.00    0.40     0  NetworkManager
11:40:49      201      1723    0.00    0.20    0.00    0.00    0.20    29  telegraf
11:40:49        0      2656    0.00    0.20    0.00    0.00    0.20    22  kiblnd_sd_01_00
11:40:49        0      2657    0.00    0.20    0.00    0.00    0.20    14  kiblnd_sd_01_01
11:40:49        0      2672    0.00    0.20    0.00    0.00    0.20     3  ptlrpcd_00_01
11:40:49        0     12875    0.00    0.20    0.00    0.00    0.20     2  ldlm_bl_16
11:40:49    30910    121285    0.40    1.20    0.00    0.00    1.60    15  pidstat
11:40:49    30910    121579    0.60    1.00    0.00    0.00    1.60     3  pidstat
11:40:49    30910    122103    0.40    1.00    0.00    0.00    1.40    13  pidstat
11:40:49    30910    122905    0.60    1.20    0.00    0.00    1.80     4  pidstat
11:40:49    30910    122906    0.00    0.20    0.00    0.00    0.20    37  python
11:40:49    30910    122907  212.40    8.40    0.00    0.00  220.80     1  java

11:40:44      UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:40:49        0      1424      4.40      0.00  728064   31488   0.10  node_exporter
11:40:49        0    116624      0.20      0.00  374144   15552   0.05  slurmstepd
11:40:49    30910    122906      0.80      0.00  207232   39104   0.12  python
11:40:49    30910    122907    189.80      0.00 13508736  384640   1.17  java

11:40:49      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
11:40:54        0      2651    0.00    0.20    0.00    0.00    0.20    46  kiblnd_connd
11:40:54        0      2655    0.00    0.20    0.00    0.00    0.20     8  kiblnd_sd_00_03
11:40:54        0      2656    0.00    0.40    0.00    0.00    0.40    12  kiblnd_sd_01_00
11:40:54        0      2657    0.00    0.20    0.00    0.00    0.20    22  kiblnd_sd_01_01
11:40:54        0      2658    0.00    0.40    0.00    0.00    0.40    20  kiblnd_sd_01_02
11:40:54        0      2659    0.00    0.40    0.00    0.00    0.40    23  kiblnd_sd_01_03
11:40:54        0      2662    0.00    0.20    0.00    0.00    0.20    29  kiblnd_sd_02_02
11:40:54        0      2663    0.00    0.20    0.00    0.00    0.20    31  kiblnd_sd_02_03
11:40:54        0      2674    0.00    0.20    0.00    0.00    0.20     7  ptlrpcd_00_03
11:40:54        0      2675    0.00    0.20    0.00    0.00    0.20     4  ptlrpcd_00_04
11:40:54        0      2677    0.00    0.20    0.00    0.00    0.20     3  ptlrpcd_00_06
11:40:54        0      2694    0.00    0.20    0.00    0.00    0.20    15  ptlrpcd_01_11
11:40:54        0      2706    0.00    0.20    0.00    0.00    0.20    34  ptlrpcd_02_11
11:40:54        0      2713    0.00    0.20    0.00    0.00    0.20    43  ptlrpcd_03_06
11:40:54        0      2715    0.00    0.20    0.00    0.00    0.20    44  ptlrpcd_03_08
11:40:54        0      2716    0.00    0.20    0.00    0.00    0.20    42  ptlrpcd_03_09
11:40:54        0      2739    0.00    0.20    0.00    0.00    0.20    18  ldlm_bl_01
11:40:54        0     12880    0.00    0.20    0.00    0.00    0.20    30  ldlm_bl_21
11:40:54    30910    121285    0.20    1.40    0.00    0.00    1.60    15  pidstat
11:40:54    30910    121579    0.20    1.40    0.00    0.00    1.60     3  pidstat
11:40:54    30910    122103    0.20    1.60    0.00    0.00    1.80    13  pidstat
11:40:54    30910    122905    0.40    1.20    0.00    0.00    1.60     4  pidstat
11:40:54    30910    122906    8.20    4.20    0.00    0.00   12.40    37  python
11:40:54    30910    122907  255.80   10.40    0.00    0.00  266.20     1  java

11:40:49      UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:40:54    30910    122906     57.80      0.00  222528   52480   0.16  python
11:40:54    30910    122907    252.80      0.00 14537216  458176   1.39  java

11:40:54      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
11:40:59        0        11    0.00    0.20    0.00    0.00    0.20    10  rcu_sched
11:40:59        0      1069    0.20    0.00    0.00    0.00    0.20    42  kworker/u100:1-flush-lustre-ffff807f84
11:40:59        0      1450    0.20    0.20    0.00    0.00    0.40     4  NetworkManager
11:40:59      201      1723    1.40    0.00    0.00    0.00    1.40    29  telegraf
11:40:59      901      1742    0.00    0.20    0.00    0.00    0.20     6  icinga2
11:40:59        0      2653    0.00    0.20    0.00    0.00    0.20     8  kiblnd_sd_00_01
11:40:59        0      2654    0.00    0.20    0.00    0.00    0.20     0  kiblnd_sd_00_02
11:40:59        0      2656    0.00    0.80    0.00    0.00    0.80    15  kiblnd_sd_01_00
11:40:59        0      2657    0.00    1.00    0.00    0.00    1.00    22  kiblnd_sd_01_01
11:40:59        0      2658    0.00    1.00    0.00    0.00    1.00    12  kiblnd_sd_01_02
11:40:59        0      2659    0.00    1.00    0.00    0.00    1.00    14  kiblnd_sd_01_03
11:40:59        0      2660    0.00    0.40    0.00    0.00    0.40    32  kiblnd_sd_02_00
11:40:59        0      2661    0.00    0.20    0.00    0.00    0.20    30  kiblnd_sd_02_01
11:40:59        0      2662    0.00    0.20    0.00    0.00    0.20    33  kiblnd_sd_02_02
11:40:59        0      2663    0.00    0.20    0.00    0.00    0.20    32  kiblnd_sd_02_03
11:40:59        0      2673    0.00    0.20    0.00    0.00    0.20     9  ptlrpcd_00_02
11:40:59        0      2683    0.00    0.20    0.00    0.00    0.20    22  ptlrpcd_01_00
11:40:59        0      2687    0.00    0.20    0.00    0.00    0.20    13  ptlrpcd_01_04
11:40:59        0      2689    0.00    0.20    0.00    0.00    0.20    22  ptlrpcd_01_06
11:40:59        0      2707    0.00    0.20    0.00    0.00    0.20    39  ptlrpcd_03_00
11:40:59        0      2708    0.00    0.20    0.00    0.00    0.20    42  ptlrpcd_03_01
11:40:59        0      2710    0.00    0.20    0.00    0.00    0.20    42  ptlrpcd_03_03
11:40:59        0      2711    0.00    0.20    0.00    0.00    0.20    45  ptlrpcd_03_04
11:40:59        0      2717    0.00    0.20    0.00    0.00    0.20    41  ptlrpcd_03_10
11:40:59        0      2718    0.00    0.20    0.00    0.00    0.20    45  ptlrpcd_03_11
11:40:59        0     10845    0.00    0.20    0.00    0.00    0.20    47  ldlm_bl_04
11:40:59        0     10848    0.00    0.20    0.00    0.00    0.20     5  ldlm_bl_07
11:40:59        0     10851    0.00    0.20    0.00    0.00    0.20    47  ldlm_bl_10
11:40:59        0     12874    0.00    0.20    0.00    0.00    0.20    47  ldlm_bl_15
11:40:59        0     12877    0.00    0.20    0.00    0.00    0.20    45  ldlm_bl_18
11:40:59        0     12878    0.00    0.20    0.00    0.00    0.20    44  ldlm_bl_19
11:40:59      901     70391    0.20    0.00    0.00    0.00    0.20    12  icinga2
11:40:59        0    114592    0.00    0.20    0.00    0.00    0.20    30  kworker/u96:1-ipoib_wq
11:40:59    30910    121285    0.60    1.00    0.00    0.00    1.60    15  pidstat
11:40:59    30910    121579    0.20    1.40    0.00    0.00    1.60     3  pidstat
11:40:59    30910    122103    0.40    1.20    0.00    0.00    1.60    13  pidstat
11:40:59    30910    122905    0.20    1.20    0.00    0.00    1.40     4  pidstat
11:40:59    30910    122906   13.80   10.00    0.00    0.00   23.80    42  python
11:40:59    30910    122907  418.40   20.80    0.00    0.00  439.20     1  java
11:40:59    30910    123228    9.20    2.80    0.00    0.00   12.00    19  python

11:40:54      UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:40:59    30910    122906    108.60      0.00  250816   74112   0.23  python
11:40:59    30910    122907    377.00      0.00 18946240  538496   1.64  java
11:40:59    30910    123228    102.20      0.00   34048   27264   0.08  python

11:40:59      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
11:41:04        0      1424    1.40    1.60    0.00    0.00    3.00    35  node_exporter
11:41:04      201      1723    0.20    0.00    0.00    0.00    0.20    29  telegraf
11:41:04        0      2652    0.00    1.00    0.00    0.20    1.00    10  kiblnd_sd_00_00
